Zone,Zone_Name,District_Code,District,Block_Code,Block_Name,PC_No,PC_Name,AC_No,AC_Name,Gram_Panchayat_Code,Gram_Panchayat,Organisational_District
2,Neck Zone,310,Dakshin Dinajpur,2871,Bansihari,6,Balurghat,42,Harirampur,109195,Ellahabad,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109212,Gokarna,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109211,Bairhatta,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109213,Pundari,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109214,Saiyadpur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109210,Bagichapur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2873,Harirampur,6,Balurghat,42,Harirampur,109215,Shirshi,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2874,Hili,6,Balurghat,39,Balurghat,109220,Panjul,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2874,Hili,6,Balurghat,39,Balurghat,109218,Hili,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2874,Hili,6,Balurghat,39,Balurghat,109216,Binshira,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2874,Hili,6,Balurghat,39,Balurghat,109219,Jamalpur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2874,Hili,6,Balurghat,39,Balurghat,109217,Dhalpara,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109221,Batun,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109226,Ramkrishnapur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109225,Mohana,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109223,Deor,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109227,Safanagar,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109228,Samjia,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109224,Jakirpur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2875,Kumarganj,6,Balurghat,38,Kumarganj,109222,Bhour,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109235,Maligaon,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109232,Kalikamora,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109236,Udaypur,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109230,Beroil,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109229,Akcha,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109234,Kushmandi,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109233,Karanji,Dakshin Dinajpur
2,Neck Zone,310,Dakshin Dinajpur,2876,Kushmandi,6,Balurghat,37,Kushmandi,109231,Deul,Dakshin Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109250,Daspara,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109254,Majhiali,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109249,Chutiakhore,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109251,Ghirnigaon,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109252,Haptiagachh,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109248,Chopra,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109255,Sonapur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2878,Chopra,4,Darjeeling,28,Chopra,109253,Lakhipur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109279,Sahapur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109272,Goti,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109267,Dharampur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109271,Goalpokhar,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109277,Panjipara,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109274,Khagore,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109269,Goagaon-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109280,Sahapur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109276,Mahua,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109268,Dharampur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109270,Goagaon-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109275,Lodhan,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109278,Pokharia,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2880,Goalpokhar-I,5,Raiganj,30,Goalpokhar,109273,Jaingaon,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109265,Surjapur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109263,Sahapur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109261,Nijampur-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109258,Chakulia,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109266,Toriyal,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109264,Surjapur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109260,Nijampur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109257,Bidyanandapur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109256,Belon,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109259,Kanki,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2879,Goalpokhar Ii,5,Raiganj,31,Chakulia,109262,Sahapur-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2881,Hemtabad,5,Raiganj,33,Hemtabad,109281,Bangalbari,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2881,Hemtabad,5,Raiganj,33,Hemtabad,109285,Naoda,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2881,Hemtabad,5,Raiganj,33,Hemtabad,109283,Chainagar,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2881,Hemtabad,5,Raiganj,33,Hemtabad,109284,Hemtabad,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2881,Hemtabad,5,Raiganj,33,Hemtabad,109282,Bishnupur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109310,Surun-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109305,Joyhat,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109301,Durlovpur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109304,Itahar,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109307,Marnai,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109300,Durgapur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109303,Gulandar-Ii,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109309,Surun-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109302,Gulandar-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109299,Chhayghara,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109306,Kapasia,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2883,Itahar,6,Balurghat,36,Itahar,109308,Patirajpur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109311,Anantapur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109314,Bochadanga,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109318,Radhikapur,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109312,Baruna,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109313,Bhandar,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109317,Mustafanagar,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109316,Malgaon,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2884,Kaliaganj,5,Raiganj,34,Kaliaganj,109315,Dhankoil,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109339,Kamalabari-I,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109342,Maraikura,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109337,Gouri,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109332,Bahin,Uttar Dinajpur
2,Neck Zone,311,Uttar Dinajpur,2886,Raiganj,5,Raiganj,35,Raiganj,109340,Kamalabari-Ii,Uttar Dinajpur
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109770,Nagar Berubari,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109764,Boalmari-Nandanpur,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109760,Arabinda,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109767,Kharija-Berubari-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109773,South Berubari,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109765,Garalbari,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109766,Kharia,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2923,Jalpaiguri,3,Jalpaiguri,17,Jalpaiguri,109761,Bahadur,Jalpaiguri
1,North Bengal,314,Jalpaiguri,7484,Kranti,3,Jalpaiguri,20,Mal,109813,Moulani,Jalpaiguri
1,North Bengal,314,Jalpaiguri,7484,Kranti,3,Jalpaiguri,20,Mal,109815,Rajadanga,Jalpaiguri
1,North Bengal,314,Jalpaiguri,7484,Kranti,3,Jalpaiguri,20,Mal,109808,Chapadanga,Jalpaiguri
1,North Bengal,314,Jalpaiguri,7484,Kranti,3,Jalpaiguri,20,Mal,109810,Jkranti,Jalpaiguri
1,North Bengal,314,Jalpaiguri,7484,Kranti,3,Jalpaiguri,20,Mal,109812,Lataguri,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109807,Changmari,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109806,Bagrakot,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109809,Damdim,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109811,Kumlai,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109814,Odlabari,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109816,Rangamati,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2927,Mal,3,Jalpaiguri,20,Mal,109817,Tesimala,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2928,Matiali,2,Alipurduars,21,Nagrakata,109821,Matiali-Batabari-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2928,Matiali,2,Alipurduars,21,Nagrakata,109818,Bidhannagar,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2928,Matiali,2,Alipurduars,21,Nagrakata,109822,Matiali-Batabari-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2928,Matiali,2,Alipurduars,21,Nagrakata,109820,Matiali Hat,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2928,Matiali,2,Alipurduars,21,Nagrakata,109819,Indong-Matiali,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109823,Amguri,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109833,Maynaguri,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109835,Padamoti-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109834,Padamoti-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109828,Domohoni-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109832,Madhabdanga-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109824,Barnis,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109830,Khagrabari-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109825,Churabhandar,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109827,Domohoni-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109836,Ramshai,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109831,Madhabdanga-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109826,Dharmapur,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109837,Saptibari-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109829,Khagrabari-I,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2929,Maynaguri,3,Jalpaiguri,16,Maynaguri,109838,Saptibari-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2930,Nagrakata,2,Alipurduars,21,Nagrakata,109840,Angrabhasa-Ii,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2930,Nagrakata,2,Alipurduars,21,Nagrakata,109843,Sulkapara,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2930,Nagrakata,2,Alipurduars,21,Nagrakata,109841,Champaguri,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2930,Nagrakata,2,Alipurduars,21,Nagrakata,109842,Luksan,Jalpaiguri
1,North Bengal,314,Jalpaiguri,2930,Nagrakata,2,Alipurduars,21,Nagrakata,109839,Angrabhasa-I,Jalpaiguri
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110225,Baita,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110232,Ramgarh,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110226,Belatikri,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110229,Dharampur,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110231,Nepura,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110224,Andharia,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110230,Lalgarh,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110227,Binpur,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110233,Sijua,Jhargram
8,Jangal Mahal,703,Jhargram,2972,Binpur-I,33,Jhargram,222,Jhargram,110228,Dahijuri,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110237,Bhulaveda,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110236,Bhelaidiha,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110235,Belpahari,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110239,Harda,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110238,Ergoda,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110234,Banspahari,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110241,Sandapara,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110243,Shimulpal,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110242,Shilda,Jhargram
8,Jangal Mahal,703,Jhargram,2973,Binpur-Ii,33,Jhargram,237,Binpur,110240,Kanko,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110364,Satma,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110359,Alampur,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110360,Amarda,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110363,Saria,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110365,Shashrha,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110362,Kendugari,Jhargram
8,Jangal Mahal,703,Jhargram,2986,Gopiballavpur-I,33,Jhargram,220,Nayagram,110361,Gopiballavpur,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110373,Kendadangri,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110372,Kapgari,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110374,Lalbandh,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110366,Chilkigarh,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110370,Gidhni,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110368,Dharsa,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110371,Jamboni,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110369,Dubra,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110375,Parihati,Jhargram
8,Jangal Mahal,703,Jhargram,2987,Jambani,33,Jhargram,237,Binpur,110367,Chinchra,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110467,Kharikamathani,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110465,Chandrarekha,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110460,Baligeria,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110462,Baranegui,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110466,Jamirapal,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110459,Ara,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110463,Berajal,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110464,Chandabilla,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110461,Barakhakri,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110468,Malam,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110470,Patina,Jhargram
8,Jangal Mahal,703,Jhargram,2996,Nayagram,33,Jhargram,220,Nayagram,110469,Nayagram,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110508,Kultikri,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110511,Ragrah,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110506,Dhanghori,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110504,Andhari,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110510,Pathra,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110507,Khudmorai,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110509,Laudaha,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110512,Rohini,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110505,Chhatri,Jhargram
8,Jangal Mahal,703,Jhargram,3000,Sankrail,33,Jhargram,221,Gopiballavpur,110513,Sankrail,Jhargram
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260975,Garubathan-Ii,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260973,Dalim,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260980,Rongo,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260972,Aahaley,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260976,Kumai,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260979,Pokhreybong,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260974,Garubathan-I,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260977,Nim,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260978,Patengodak,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260981,Samsing,Darjeeling Hills
1,North Bengal,702,Kalimpong,2859,Gorubathan,4,Darjeeling,22,Kalimpong,260982,Todeytangta,Darjeeling Hills
1,North Bengal,702,Kalimpong,2861,Kalimpong-I,4,Darjeeling,22,Kalimpong,261000,Bhalukhop,Darjeeling Hills
1,North Bengal,702,Kalimpong,2861,Kalimpong-I,4,Darjeeling,22,Kalimpong,261015,Tista,Darjeeling Hills
